31.1926,-86.1514,al,kinston
34.7442,-87.9724,al,cherokee
34.711,-87.5221,al,leighton
34.7578,-87.6971,al,sheffield
34.7561,-87.6304,al,muscle shoals
34.7448,-87.6675,al,muscle shoals
34.6874,-87.6833,al,tuscumbia
31.458,-86.9258,al,evergreen
31.2627,-86.7711,al,brooklyn
31.2991,-87.0225,al,castleberry
31.3366,-87.1855,al,lenox
31.3058,-87.2137,al,range
31.4256,-87.172,al,repton
33.0746,-86.0781,al,goodwater
32.9791,-86.0484,al,kellyton
32.878,-86.24,al,rockford
33.0238,-86.3042,al,weogufka
32.8139,-86.1051,al,equality
31.2609,-86.4448,al,gantt
31.2971,-86.4905,al,andalusia
31.0172,-86.3385,al,florala
31.0105,-86.3497,al,lockhart
31.2799,-86.2571,al,opp
31.4399,-86.6121,al,red level
31.2609,-86.4448,al,river falls
31.0223,-86.6293,al,wing
31.571,-86.2743,al,brantley
31.5066,-86.3663,al,dozier
31.6641,-86.171,al,glenwood
31.9283,-86.2971,al,highland home
31.8784,-86.3981,al,honoraville
31.7074,-86.2566,al,luverne
31.8488,-86.2077,al,petrey
31.7062,-86.3715,al,rutledge
34.2683,-86.6213,al,baileyton
33.9737,-87.0043,al,bremen
34.0821,-87.0484,al,crane hill
34.1761,-86.8298,al,cullman
34.1748,-86.8436,al,cullman
34.0878,-86.9447,al,cullman
34.2098,-86.752,al,cullman
34.0058,-86.7499,al,garden city
34.0516,-86.7848,al,hanceville
34.1901,-86.6174,al,holly pond
34.2837,-86.5519,al,joppa
34.1377,-87.0266,al,logan
34.2621,-86.9125,al,vinemont
31.583,-85.7077,al,ariton
31.6446,-85.3911,al,clopton
31.2811,-85.7305,al,daleville
31.3191,-85.4938,al,midland city
31.3311,-85.5992,al,newton
31.4391,-85.6436,al,ozark
31.4591,-85.6405,al,ozark
31.348,-85.7214,al,fort rucker
31.3074,-85.5263,al,pinckard
31.5748,-85.537,al,skipperville
32.4197,-87.0245,al,selma
32.4074,-87.0211,al,selma
32.4156,-87.0135,al,selma
32.6176,-86.9475,al,plantersville
32.4266,-87.2702,al,marion junction
32.1899,-87.0633,al,minter
32.2949,-87.2214,al,orrville
32.3002,-87.3693,al,safford
